# Comments starts with '#' and the line will be ignored when reading,,,,,
# Command, start with pipe '|',,,,
# Empty lines will be ignored when reading,,,,,
# CSV format for data plot,,,,,
# Double quote is not allowed, use single quote instead
#  Type of plot,,,,,
| type=trace
# Plot data specification
| x = time
| y = voltage
| xunit = ms
| yunit = mV
# Data Table: No meta parameters should be defined beyond data table,,,,,
time,voltage,current
782.3,-55.6204,1.8751
782.4,-55.5954,3.7501
782.5,-55.5954,3.7501
782.6,-55.5892,2.5001
782.7,-55.5642,3.1251
782.8,-55.5642,2.5001
782.9,-55.5392,2.5001
783,-55.5267,1.5625
783.1,-55.5329,5.0002
783.2,-55.5454,3.7501
783.3,-55.5517,3.7501
783.4,-55.5642,2.8126
783.5,-55.5454,1.25
783.6,-55.5579,1.5625
783.7,-55.5142,2.5001
783.8,-55.5329,1.8751
783.9,-55.5142,1.25
784,-55.5017,3.7501
784.1,-55.4829,1.8751
784.2,-55.4767,2.5001
784.3,-55.4829,2.8126
784.4,-55.4767,3.7501
784.5,-55.4829,3.1251
784.6,-55.5017,4.3751
784.7,-55.4892,1.5625
784.8,-55.4954,2.5001
784.9,-55.4829,0
785,-55.4642,1.8751
785.1,-55.4517,1.25
785.2,-55.4142,2.1876
785.3,-55.4204,2.8126
785.4,-55.4079,3.1251
785.5,-55.4017,3.7501
785.6,-55.3892,2.8126
785.7,-55.3704,2.5001
785.8,-55.3579,1.8751
785.9,-55.3517,3.7501
786,-55.3517,2.5001
786.1,-55.3579,3.1251
786.2,-55.3392,1.25
786.3,-55.3079,1.25
786.4,-55.2892,0.62502
786.5,-55.2892,4.0626
786.6,-55.2767,2.5001
786.7,-55.2704,2.1876
786.8,-55.2454,1.8751
786.9,-55.2392,3.1251
787,-55.2392,2.8126
787.1,-55.2454,4.6876
787.2,-55.2392,1.8751
787.3,-55.2329,1.5625
787.4,-55.2267,2.5001
787.5,-55.2204,1.25
787.6,-55.1892,1.25
787.7,-55.1767,1.5625
787.8,-55.1704,3.7501
787.9,-55.1892,4.0626
788,-55.2017,4.0626
788.1,-55.1892,0.93753
788.2,-55.1829,0.93753
788.3,-55.1392,1.25
788.4,-55.1204,1.25
788.5,-55.1142,2.5001
788.6,-55.0954,2.1876
788.7,-55.0517,0
788.8,-55.0142,1.25
788.9,-54.9767,1.5625
789,-54.9329,1.8751
789.1,-54.9267,5.0002
789.2,-54.9392,5.0002
789.3,-54.9204,2.5001
789.4,-54.8954,2.5001
789.5,-54.8642,1.25
789.6,-54.8517,3.1251
789.7,-54.8392,0.31251
789.8,-54.8079,2.8126
789.9,-54.8204,3.4376
790,-54.8079,4.3751
790.1,-54.8079,2.1876
790.2,-54.7892,1.25
790.3,-54.7517,0.62502
790.4,-54.7267,2.5001
790.5,-54.7267,3.1251
790.6,-54.7267,3.7501
790.7,-54.7329,2.1876
790.8,-54.7392,3.1251
790.9,-54.7204,1.5625
791,-54.6829,0
791.1,-54.6704,1.25
791.2,-54.6517,2.5001
791.3,-54.6517,3.7501
791.4,-54.6517,2.8126
791.5,-54.6392,1.8751
791.6,-54.6392,2.8126
791.7,-54.6454,3.1251
791.8,-54.6267,2.1876
791.9,-54.5954,0
792,-54.5642,1.25
792.1,-54.5579,2.8126
792.2,-54.5392,2.5001
792.3,-54.5329,3.7501
792.4,-54.5204,0.93753
792.5,-54.4954,1.5625
792.6,-54.5017,3.1251
792.7,-54.4892,2.8126
792.8,-54.4829,2.5001
792.9,-54.4704,3.1251
793,-54.4517,1.25
793.1,-54.4329,2.5001
793.2,-54.4329,2.5001
793.3,-54.4079,1.25
793.4,-54.4142,3.4376
793.5,-54.3892,2.8126
793.6,-54.4079,1.25
793.7,-54.3829,1.8751
793.8,-54.3767,1.5625
793.9,-54.3892,3.4376
794,-54.3954,3.1251
794.1,-54.3704,0.62502
794.2,-54.3642,3.1251
794.3,-54.3704,2.5001
794.4,-54.3704,1.5625
794.5,-54.3642,2.5001
794.6,-54.3204,1.25
794.7,-54.3329,1.25
794.8,-54.3142,1.25
794.9,-54.2767,0.93753
795,-54.2392,0.31251
795.1,-54.2204,0.62502
795.2,-54.1704,1.8751
795.3,-54.0891,1.5625
795.4,-54.0829,3.1251
795.5,-54.0829,2.5001
795.6,-54.0641,3.1251
795.7,-54.0391,2.5001
795.8,-54.0266,2.8126
795.9,-53.9891,0.93753
796,-53.9829,2.1876
796.1,-53.9516,2.5001
796.2,-53.9329,2.1876
796.3,-53.9204,3.1251
796.4,-53.9079,2.5001
796.5,-53.9016,3.4376
796.6,-53.8391,0.31251
796.7,-53.8204,1.5625
796.8,-53.8141,4.3751
796.9,-53.7954,3.1251
797,-53.7954,4.3751
797.1,-53.7766,2.5001
797.2,-53.7829,3.4376
797.3,-53.7704,1.8751
797.4,-53.7704,2.5001
797.5,-53.7391,2.5001
797.6,-53.7454,3.7501
797.7,-53.7329,2.1876
797.8,-53.7329,2.8126
797.9,-53.7079,1.8751
798,-53.6829,0.62502
798.1,-53.6766,0.62502
798.2,-53.6329,2.8126
798.3,-53.6141,2.8126
798.4,-53.5954,1.25
798.5,-53.5516,1.5625
798.6,-53.5204,2.1876
798.7,-53.5016,3.4376
798.8,-53.4641,2.8126
798.9,-53.4641,2.5001
799,-53.4516,4.0626
799.1,-53.4454,2.8126
799.2,-53.4266,3.1251
799.3,-53.3891,1.8751
799.4,-53.3891,1.5625
799.5,-53.3954,3.7501
799.6,-53.4016,4.0626
799.7,-53.3954,3.1251
799.8,-53.3954,2.8126
799.9,-53.4204,4.0626
800,-53.4204,3.7501
800.1,-53.4079,0
800.2,-53.3954,0
800.3,-53.3766,1.8751
800.4,-53.3704,2.5001
800.5,-53.3391,1.8751
800.6,-53.3204,1.5625
800.7,-53.3079,2.8126
800.8,-53.3016,3.1251
800.9,-53.3141,5.0002
801,-53.3016,3.1251
801.1,-53.2891,3.7501
801.2,-53.3016,2.1876
801.3,-53.2766,1.8751
801.4,-53.2766,3.1251
801.5,-53.2579,3.1251
801.6,-53.2766,3.1251
801.7,-53.3016,5.0002
801.8,-53.3141,3.7501
801.9,-53.3204,1.25
802,-53.3329,2.8126
802.1,-53.3204,1.8751
802.2,-53.3016,0
802.3,-53.2829,0.31251
802.4,-53.2641,1.5625
802.5,-53.2641,3.7501
802.6,-53.2329,1.25
802.7,-53.2329,2.5001
802.8,-53.2079,2.5001
802.9,-53.1954,2.5001
803,-53.1704,1.8751
803.1,-53.1329,0.31251
803.2,-53.1391,5.0002
803.3,-53.1016,2.1876
803.4,-53.0766,1.8751
803.5,-53.0454,1.5625
803.6,-53.0516,3.4376
803.7,-53.0329,3.1251
803.8,-53.0204,2.5001
803.9,-53.0079,1.5625
804,-52.9766,2.8126
804.1,-52.9579,3.1251
804.2,-52.9266,2.1876
804.3,-52.9141,2.1876
804.4,-52.9016,3.1251
804.5,-52.8954,4.0626
804.6,-52.8891,2.8126
804.7,-52.8954,3.1251
804.8,-52.8829,2.5001
804.9,-52.8704,3.4376
805,-52.8704,2.5001
805.1,-52.8579,3.1251
805.2,-52.8704,3.4376
805.3,-52.8891,3.1251
805.4,-52.8829,0.31251
805.5,-52.8891,2.1876
805.6,-52.8516,0.31251
805.7,-52.8329,0.93753
805.8,-52.8266,1.8751
805.9,-52.8079,2.5001
806,-52.8016,3.7501
806.1,-52.7954,2.5001
806.2,-52.8079,3.1251
806.3,-52.8079,2.8126
806.4,-52.8079,2.5001
806.5,-52.8079,2.5001
806.6,-52.7954,2.1876
806.7,-52.7891,2.5001
806.8,-52.7641,0.62502
806.9,-52.7454,0.93753
807,-52.7329,1.8751
807.1,-52.7079,2.5001
807.2,-52.7141,3.7501
807.3,-52.6891,0.93753
807.4,-52.6954,2.8126
807.5,-52.6766,3.7501
807.6,-52.6766,1.25
807.7,-52.6766,3.1251
807.8,-52.6641,2.8126
807.9,-52.6766,2.1876
808,-52.6641,1.25
808.1,-52.6454,2.5001
808.2,-52.6204,0.93753
808.3,-52.6079,1.25
808.4,-52.6016,1.25
808.5,-52.5704,2.5001
808.6,-52.5829,2.8126
808.7,-52.5579,3.4376
808.8,-52.5454,0.93753
808.9,-52.5391,3.1251
809,-52.5266,0.31251
809.1,-52.4891,0.93753
809.2,-52.4578,1.8751
809.3,-52.4328,1.5625
809.4,-52.3891,1.8751
809.5,-52.3641,2.5001
809.6,-52.3453,3.1251
809.7,-52.3328,2.8126
809.8,-52.3016,2.5001
809.9,-52.2828,2.5001
810,-52.2516,1.25
810.1,-52.2203,1.8751
810.2,-52.1891,1.25
810.3,-52.1578,1.8751
810.4,-52.1266,1.5625
810.5,-52.0891,1.5625
810.6,-52.0703,3.7501
810.7,-52.0453,3.7501
810.8,-52.0266,2.5001
810.9,-52.0266,3.1251
811,-52.0266,2.8126
811.1,-52.0078,2.1876
811.2,-52.0016,2.5001
811.3,-51.9953,2.5001
811.4,-51.9953,2.5001
811.5,-52.0078,3.7501
811.6,-51.9828,0.31251
811.7,-51.9891,3.7501
811.8,-51.9703,1.25
811.9,-51.9266,1.5625
812,-51.8766,0.62502
812.1,-51.8703,2.5001
812.2,-51.8891,3.1251
812.3,-51.8891,2.1876
812.4,-51.8453,0.31251
812.5,-51.8078,1.25
812.6,-51.7703,0.93753
812.7,-51.7328,2.1876
812.8,-51.7016,2.1876
812.9,-51.6766,2.8126
813,-51.6641,3.7501
813.1,-51.6328,1.5625
813.2,-51.5766,1.8751
813.3,-51.5391,2.1876
813.4,-51.5016,2.5001
813.5,-51.5016,3.1251
813.6,-51.4703,2.5001
813.7,-51.4266,2.8126
813.8,-51.4078,3.4376
813.9,-51.4016,4.0626
814,-51.4078,3.7501
814.1,-51.3953,4.0626
814.2,-51.3828,2.5001
814.3,-51.3641,1.5625
814.4,-51.3453,3.1251
814.5,-51.3078,1.5625
814.6,-51.2828,0.62502
814.7,-51.2703,2.8126
814.8,-51.2578,3.1251
814.9,-51.2266,1.25
815,-51.2266,3.4376
815.1,-51.2266,4.0626
815.2,-51.2266,3.1251
815.3,-51.2453,4.0626
815.4,-51.2203,1.25
815.5,-51.2016,2.5001
815.6,-51.2016,2.8126
815.7,-51.2016,3.7501
815.8,-51.2016,3.4376
815.9,-51.2141,3.7501
816,-51.1828,1.25
816.1,-51.1766,1.25
816.2,-51.1453,2.5001
816.3,-51.1266,1.8751
816.4,-51.1016,1.8751
816.5,-51.0703,1.25
816.6,-51.0391,2.5001
816.7,-50.9766,0
816.8,-50.9516,2.1876
816.9,-50.9391,3.4376
817,-50.9328,3.1251
817.1,-50.8953,2.5001
817.2,-50.8578,1.5625
817.3,-50.8078,2.1876
817.4,-50.7953,2.5001
817.5,-50.7515,1.25
817.6,-50.6953,1.5625
817.7,-50.6515,1.25
817.8,-50.6203,4.3751
817.9,-50.6078,4.3751
818,-50.5828,3.1251
818.1,-50.5578,3.1251
818.2,-50.5828,5.6252
818.3,-50.5515,2.5001
818.4,-50.5265,1.25
818.5,-50.5015,1.25
818.6,-50.464,2.5001
818.7,-50.439,1.25
818.8,-50.4203,2.1876
818.9,-50.3703,2.5001
819,-50.3265,0.31251
819.1,-50.2828,2.5001
819.2,-50.2328,3.1251
819.3,-50.2203,3.1251
819.4,-50.1828,2.1876
819.5,-50.1453,2.5001
819.6,-50.1265,3.4376
819.7,-50.0828,3.1251
819.8,-50.0703,2.5001
819.9,-50.0515,4.0626
820,-50.0453,2.8126
820.1,-50.0078,2.5001
820.2,-49.989,2.5001
820.3,-49.9515,1.25
820.4,-49.9265,1.5625
820.5,-49.889,1.5625
820.6,-49.8453,1.25
820.7,-49.8078,2.8126
820.8,-49.789,3.4376
820.9,-49.7515,3.1251
821,-49.739,2.5001
821.1,-49.714,3.1251
821.2,-49.7078,2.1876
821.3,-49.7015,2.8126
821.4,-49.6828,2.5001
821.5,-49.6703,1.8751
821.6,-49.6328,2.5001
821.7,-49.6015,1.25
821.8,-49.5515,0
821.9,-49.5015,0.62502
822,-49.4765,2.5001
822.1,-49.414,1.5625
822.2,-49.389,1.5625
822.3,-49.3515,3.4376
822.4,-49.3015,2.5001
822.5,-49.2953,5.0002
822.6,-49.2703,1.5625
822.7,-49.2328,2.8126
822.8,-49.164,-0.93753
822.9,-49.0952,0.93753
823,-49.0452,2.1876
823.1,-48.9952,2.8126
823.2,-48.9265,2.8126
823.3,-48.9015,3.1251
823.4,-48.8702,2.8126
823.5,-48.7952,1.5625
823.6,-48.7452,2.5001
823.7,-48.7015,1.5625
823.8,-48.639,2.5001
823.9,-48.6015,2.5001
824,-48.5827,4.0626
824.1,-48.5452,1.5625
824.2,-48.5015,1.8751
824.3,-48.4515,2.8126
824.4,-48.4015,2.1876
824.5,-48.4015,4.0626
824.6,-48.3577,3.7501
824.7,-48.2765,-0.62502
824.8,-48.2452,0.93753
824.9,-48.164,1.5625
825,-48.1015,0.62502
825.1,-48.0452,2.1876
825.2,-47.989,3.4376
825.3,-47.939,2.1876
825.4,-47.8765,1.8751
825.5,-47.7765,0
825.6,-47.6952,0
825.7,-47.6015,3.1251
825.8,-47.5264,1.25
825.9,-47.4952,4.6876
826,-47.4327,4.6876
826.1,-47.3952,3.1251
826.2,-47.3264,3.7501
826.3,-47.3014,2.8126
826.4,-47.2764,4.3751
826.5,-47.2639,5.0002
826.6,-47.1952,0.93753
826.7,-47.1264,-0.93753
826.8,-47.0514,1.25
826.9,-46.9514,0.62502
827,-46.9202,3.1251
827.1,-46.8577,1.8751
827.2,-46.7639,0.93753
827.3,-46.6702,0
827.4,-46.5827,1.8751
827.5,-46.5139,2.5001
827.6,-46.4264,1.25
827.7,-46.3577,3.1251
827.8,-46.2639,1.25
827.9,-46.2202,4.6876
828,-46.1827,3.7501
828.1,-46.0827,1.25
828.2,-45.9952,0
828.3,-45.8764,-1.5625
828.4,-45.7514,-1.5625
828.5,-45.6076,1.25
828.6,-45.4576,0
828.7,-45.3014,0.31251
828.8,-45.1451,-2.8126
828.9,-44.9389,-1.5625
829,-44.7639,0
829.1,-44.5764,1.8751
829.2,-44.3701,-1.25
829.3,-44.1451,0
829.4,-43.9013,-2.8126
829.5,-43.6326,-0.93753
829.6,-43.3013,-3.7501
829.7,-42.9013,-8.1252
829.8,-42.3075,-18.4381
829.9,-41.1575,-50.9391
830,-37.9324,-188.1307
830.1,-31.6385,-396.8871
830.2,-22.7507,-500.9528
830.3,-12.4691,-478.1396
830.4,-2.5751,-299.6966
830.5,5.7564,-66.877
830.6,12.1629,127.5039
830.7,16.7068,255.3203
830.8,19.5443,320.3223
830.9,20.9069,346.2606
831,21.1131,335.6352
831.1,20.4256,305.3218
831.2,19.1006,260.633
831.3,17.3005,215.6316
831.4,15.188,168.7551
831.5,12.9441,127.5039
831.6,10.6253,91.5653
831.7,8.3003,60.6269
831.8,6.0627,35.3136
831.9,3.9189,15.313
832,1.8563,2.5001
832.1,-0.081252,-6.5627
832.2,-1.9688,-11.5629
832.3,-3.8064,-9.0628
832.4,-5.5377,-12.1879
832.5,-7.2565,-10.9378
832.6,-8.944,-7.5002
832.7,-10.5753,-8.7503
832.8,-12.1941,-7.8127
832.9,-13.8254,-2.8126
833,-15.438,0
833.1,-17.1005,0.62502
833.2,-18.7818,5.3127
833.3,-20.4881,6.2502
833.4,-22.2132,6.5627
833.5,-23.9445,6.8752
833.6,-25.6758,5.0002
833.7,-27.4008,3.4376
833.8,-29.1071,2.1876
833.9,-30.7572,-2.1876
834,-32.3885,-3.1251
834.1,-33.9448,-6.2502
834.2,-35.4386,-8.7503
834.3,-36.8511,-11.2503
834.4,-38.1574,-16.563
834.5,-39.395,-17.188
834.6,-40.5387,-16.563
834.7,-41.6013,-19.0631
834.8,-42.5763,-17.188
834.9,-43.5076,-16.2505
835,-44.4014,-14.3754
835.1,-45.2201,-11.8754
835.2,-46.0077,-10.3128
835.3,-46.7389,-12.1879
835.4,-47.4389,-9.6878
835.5,-48.1015,-9.3753
835.6,-48.7265,-6.5627
835.7,-49.3203,-6.5627
835.8,-49.889,-8.7503
835.9,-50.4015,-7.1877
836,-50.9391,-4.0626
836.1,-51.4391,-2.8126
836.2,-51.9203,-3.4376
836.3,-52.3891,-3.4376
836.4,-52.7954,-4.0626
836.5,-53.2204,-3.7501
836.6,-53.6329,0
836.7,-54.0016,-2.1876
836.8,-54.3767,-3.1251
836.9,-54.7017,-1.5625
837,-55.0392,-3.1251
837.1,-55.3392,-1.5625
837.2,-55.6329,-2.8126
837.3,-55.908,-1.5625
837.4,-56.1892,-0.62502
837.5,-56.458,0
837.6,-56.7142,0
837.7,-56.9392,-1.5625
837.8,-57.1705,0
837.9,-57.3955,0
838,-57.6205,1.8751
838.1,-57.8268,0
838.2,-58.0393,0.62502
838.3,-58.2143,0
838.4,-58.3955,-2.1876
838.5,-58.558,1.5625
838.6,-58.7393,1.25
838.7,-58.9018,0.31251
838.8,-59.0831,1.25
838.9,-59.2456,1.8751
839,-59.3956,0.93753
839.1,-59.5581,1.8751
839.2,-59.7081,1.25
839.3,-59.8768,1.5625
839.4,-59.9956,0
839.5,-60.1206,0.62502
839.6,-60.2643,0
839.7,-60.3893,1.25
839.8,-60.4956,0.62502
839.9,-60.6018,0
840,-60.7144,0.62502
840.1,-60.7956,0.31251
840.2,-60.9019,1.8751
840.3,-61.0081,2.5001
840.4,-61.1206,3.4376
840.5,-61.2331,1.25
840.6,-61.3081,0.93753
840.7,-61.4144,1.25
840.8,-61.4769,1.25
840.9,-61.5706,0.93753
841,-61.6519,1.5625
841.1,-61.7081,0
841.2,-61.7956,1.8751
841.3,-61.8831,2.8126
841.4,-61.9581,2.1876
841.5,-62.0394,2.1876
841.6,-62.1081,1.5625
841.7,-62.1644,1.5625
841.8,-62.2456,1.8751
841.9,-62.3081,0.31251
842,-62.3582,1.5625
842.1,-62.4019,1.5625
842.2,-62.4769,3.4376
842.3,-62.5394,1.5625
842.4,-62.6019,2.8126
842.5,-62.6707,1.25
842.6,-62.7144,0.93753
842.7,-62.7707,2.1876
842.8,-62.8332,1.5625
842.9,-62.8457,0.93753
843,-62.9019,1.25
843.1,-62.9769,4.3751
843.2,-63.0269,1.25
843.3,-63.0707,2.1876
843.4,-63.1144,1.8751
843.5,-63.1832,2.1876
843.6,-63.2332,1.8751
843.7,-63.2832,2.5001
843.8,-63.3144,2.5001
843.9,-63.3832,3.1251
844,-63.4019,0.62502
844.1,-63.4707,2.8126
844.2,-63.5082,1.25
844.3,-63.5269,1.25
844.4,-63.5894,1.25
844.5,-63.6019,1.25
844.6,-63.6457,1.8751
844.7,-63.6707,1.5625
844.8,-63.7019,2.1876
844.9,-63.7457,2.5001
845,-63.7894,3.4376
845.1,-63.8332,3.1251
845.2,-63.8519,1.25
845.3,-63.8707,3.1251
845.4,-63.8894,-1.5625
845.5,-63.9332,3.1251
845.6,-63.9394,1.8751
845.7,-63.9707,1.8751
845.8,-64.002,3.1251
845.9,-64.0082,2.5001
846,-64.0395,2.5001
846.1,-64.052,3.1251
846.2,-64.0707,1.8751
846.3,-64.0707,1.5625
846.4,-64.0895,1.25
846.5,-64.0957,1.8751
846.6,-64.1145,3.4376
846.7,-64.127,3.7501
846.8,-64.1645,3.4376
846.9,-64.202,4.3751
847,-64.2082,0.62502
847.1,-64.2332,1.25
847.2,-64.2395,2.5001
847.3,-64.252,2.5001
847.4,-64.2645,2.1876
847.5,-64.302,3.4376
847.6,-64.302,2.5001
847.7,-64.3145,1.25
847.8,-64.3395,2.8126
847.9,-64.3332,1.8751
848,-64.352,1.5625
848.1,-64.352,1.8751
848.2,-64.3707,2.5001
848.3,-64.377,3.4376
848.4,-64.402,2.8126
848.5,-64.4332,4.3751
848.6,-64.452,3.4376
848.7,-64.477,2.8126
848.8,-64.502,3.1251
848.9,-64.5082,0
849,-64.5082,1.5625
849.1,-64.5207,2.5001
849.2,-64.5332,2.5001
849.3,-64.5457,2.8126
849.4,-64.5145,0
849.5,-64.527,2.8126
849.6,-64.552,3.4376
849.7,-64.5582,2.5001
849.8,-64.5645,2.5001
849.9,-64.577,3.1251
850,-64.602,3.7501
850.1,-64.6082,1.25
850.2,-64.6207,2.5001
850.3,-64.6145,1.8751
850.4,-64.6332,2.5001
850.5,-64.6145,2.1876
850.6,-64.602,1.5625
850.7,-64.602,1.5625
850.8,-64.5957,2.1876
850.9,-64.5895,2.8126
851,-64.602,4.3751
851.1,-64.6082,2.1876
851.2,-64.6082,2.5001
851.3,-64.6332,4.6876
851.4,-64.652,2.5001
851.5,-64.6645,3.1251
851.6,-64.6707,1.8751
851.7,-64.6832,2.1876
851.8,-64.6832,1.25
851.9,-64.6957,1.25
852,-64.6957,2.8126
852.1,-64.702,1.5625
852.2,-64.6895,1.25
852.3,-64.6957,2.5001
852.4,-64.6957,3.7501
852.5,-64.702,0.62502
852.6,-64.7082,3.4376
852.7,-64.7082,1.8751
852.8,-64.702,0.62502
852.9,-64.7332,3.4376
853,-64.727,3.1251
853.1,-64.7145,1.8751
853.2,-64.7332,2.5001
853.3,-64.7395,3.4376
853.4,-64.727,1.8751
853.5,-64.7145,0
853.6,-64.7145,2.8126
853.7,-64.7332,3.1251
853.8,-64.7207,1.8751
853.9,-64.702,1.8751
854,-64.7145,2.5001
854.1,-64.7207,2.5001
854.2,-64.7207,3.1251
854.3,-64.7332,2.5001
854.4,-64.7395,3.1251
854.5,-64.727,0.93753
854.6,-64.7207,2.5001
854.7,-64.702,1.25
854.8,-64.702,1.5625
854.9,-64.702,3.7501
855,-64.7082,2.5001
855.1,-64.7145,3.1251
855.2,-64.7145,3.4376
855.3,-64.7332,2.5001
855.4,-64.7207,1.25
855.5,-64.7207,2.5001
855.6,-64.7332,2.1876
855.7,-64.727,3.1251
855.8,-64.7457,1.5625
855.9,-64.7582,4.0626
856,-64.7582,1.5625
856.1,-64.7645,1.5625
856.2,-64.7707,2.5001
856.3,-64.7832,2.1876
856.4,-64.752,0.31251
856.5,-64.7645,3.1251
856.6,-64.7707,1.8751
856.7,-64.7645,1.25
856.8,-64.7395,2.5001
856.9,-64.752,1.8751
857,-64.752,2.5001
857.1,-64.7645,1.25
857.2,-64.7457,1.5625
857.3,-64.7395,1.25
857.4,-64.7395,3.4376
857.5,-64.7395,3.1251
857.6,-64.7207,0.62502
857.7,-64.702,2.5001
857.8,-64.6832,0
857.9,-64.6832,0.93753
858,-64.6707,3.1251
858.1,-64.6582,1.8751
858.2,-64.677,4.3751
858.3,-64.6645,2.1876
858.4,-64.6645,0.62502
858.5,-64.6457,1.25
858.6,-64.627,1.5625
858.7,-64.6207,3.7501
858.8,-64.602,1.25
858.9,-64.602,2.1876
859,-64.577,1.8751
859.1,-64.5895,3.4376
859.2,-64.5832,2.8126
859.3,-64.577,1.5625
859.4,-64.552,0.62502
859.5,-64.5457,2.1876
859.6,-64.5332,2.1876
859.7,-64.5332,3.7501
859.8,-64.5207,1.25
859.9,-64.5082,2.8126
860,-64.4957,1.8751
860.1,-64.502,2.5001
860.2,-64.502,2.1876
860.3,-64.4832,1.8751
860.4,-64.4582,2.1876
860.5,-64.452,1.8751
860.6,-64.4332,1.8751
860.7,-64.4332,3.1251
860.8,-64.4082,1.5625
860.9,-64.4082,2.5001
861,-64.4145,3.1251
861.1,-64.3957,2.8126
861.2,-64.3895,1.25
861.3,-64.3707,0.31251
861.4,-64.3707,2.8126
861.5,-64.3582,3.4376
861.6,-64.3395,1.8751
861.7,-64.3395,1.5625
861.8,-64.3332,2.5001
861.9,-64.252,0.62502
862,-64.2332,1.5625
862.1,-64.2207,2.5001
862.2,-64.2332,2.8126
862.3,-64.177,2.1876
862.4,-64.1832,3.7501
862.5,-64.1895,2.5001
862.6,-64.1645,2.5001
862.7,-64.1457,2.1876
862.8,-64.1207,1.8751
862.9,-64.1207,3.7501
863,-64.0957,2.5001
863.1,-64.1082,2.8126
863.2,-64.102,4.3751
863.3,-64.0957,2.1876
863.4,-64.0957,2.5001
863.5,-64.0895,2.8126
863.6,-64.0832,2.5001
863.7,-64.0582,0.62502
863.8,-64.0457,2.5001
863.9,-64.0332,1.5625
864,-64.0145,1.8751
864.1,-64.002,2.5001
864.2,-64.002,3.4376
864.3,-64.002,3.1251
864.4,-63.9645,0
864.5,-63.9519,2.1876
864.6,-63.9394,3.4376
864.7,-63.9269,3.4376
864.8,-63.9269,2.8126
864.9,-63.9457,4.3751
865,-63.9269,1.8751
865.1,-63.9144,2.1876
865.2,-63.9019,2.1876
865.3,-63.9019,2.5001
865.4,-63.8707,0.93753
865.5,-63.8582,2.8126
865.6,-63.8519,2.5001
865.7,-63.8394,2.5001
865.8,-63.8269,1.8751
865.9,-63.8082,3.4376
866,-63.8144,1.8751
866.1,-63.8082,3.4376
866.2,-63.8144,2.8126
866.3,-63.8144,2.8126
866.4,-63.8269,4.3751
866.5,-63.8019,1.25
866.6,-63.7894,1.5625
866.7,-63.7957,2.1876
866.8,-63.7832,3.1251
866.9,-63.7644,0.93753
867,-63.7332,1.5625
867.1,-63.7394,2.5001
867.2,-63.7457,5.0002
867.3,-63.7207,2.5001
867.4,-63.7144,1.5625
867.5,-63.7082,2.8126
867.6,-63.7144,3.4376
867.7,-63.7019,2.5001
867.8,-63.6957,1.8751
867.9,-63.7019,1.8751
868,-63.6894,2.1876
868.1,-63.6894,3.1251
868.2,-63.6894,2.5001
868.3,-63.6707,1.5625
868.4,-63.6457,0.62502
868.5,-63.6207,2.5001
868.6,-63.6144,2.5001
868.7,-63.5957,2.8126
868.8,-63.5957,2.5001
868.9,-63.5582,1.25
869,-63.5519,3.7501
869.1,-63.5644,5.0002
869.2,-63.5519,1.25
869.3,-63.5707,2.8126
869.4,-63.5332,1.5625
869.5,-63.5332,2.1876
869.6,-63.5394,3.4376
869.7,-63.5269,2.1876
869.8,-63.5144,1.25
869.9,-63.5019,2.8126
870,-63.4894,2.1876
870.1,-63.4644,1.25
870.2,-63.4707,5.0002
870.3,-63.4519,3.1251
870.4,-63.4707,3.1251
870.5,-63.4769,3.7501
870.6,-63.4519,0.62502
870.7,-63.4332,1.25
870.8,-63.4269,2.1876
870.9,-63.4394,2.8126
871,-63.4269,3.4376
871.1,-63.4394,2.8126
871.2,-63.4144,0.93753
871.3,-63.4019,3.1251
871.4,-63.4082,3.1251
871.5,-63.4019,2.5001
871.6,-63.3644,0.62502
871.7,-63.3644,2.5001
871.8,-63.3519,2.8126
871.9,-63.3457,3.4376
872,-63.3457,2.8126
872.1,-63.3707,3.4376
872.2,-63.3519,2.5001
872.3,-63.3457,1.25
872.4,-63.3332,2.5001
872.5,-63.3144,1.25
872.6,-63.2957,2.5001
872.7,-63.2769,2.8126
872.8,-63.2957,2.5001
872.9,-63.2644,1.5625
873,-63.2519,1.8751
873.1,-63.2457,4.3751
873.2,-63.2457,0.93753
873.3,-63.2394,3.4376
873.4,-63.2457,1.5625
873.5,-63.2394,2.5001
873.6,-63.2269,1.8751
873.7,-63.2144,2.5001
873.8,-63.2019,0.93753
873.9,-63.2082,1.25
874,-63.2019,1.8751
874.1,-63.1832,0.93753
874.2,-63.1707,2.8126
874.3,-63.1394,0.31251
874.4,-63.1269,2.8126
874.5,-63.1269,2.1876
874.6,-63.1332,1.8751
874.7,-63.1019,2.5001
874.8,-63.1082,3.4376
874.9,-63.1082,2.5001
875,-63.1144,2.1876
875.1,-63.1019,2.8126
875.2,-63.1019,2.5001
875.3,-63.1019,1.8751
875.4,-63.0832,0.93753
875.5,-63.0707,2.1876
875.6,-63.0644,1.25
875.7,-63.0457,1.25
875.8,-63.0394,3.1251
875.9,-63.0269,1.25
876,-63.0019,1.5625
876.1,-63.0019,3.1251
876.2,-63.0019,3.7501
876.3,-63.0019,1.8751
876.4,-62.9769,1.5625
876.5,-62.9582,1.25
876.6,-62.9769,3.4376
876.7,-62.9707,2.5001
876.8,-62.9269,0.62502
876.9,-62.9207,2.8126
877,-62.9144,2.8126
