Show,Cell,Episode,SweepWindow,Drug,DrugTime,WCTime,StimDescription,path,drug_level,has_hyperpolarizing,hyper_start_ms,hyper_end_ms,hyper_amp,depol_start_ms,depol_end_ms,depol_amp,depol_source,after_step_ms,stim_source,voltage_channel,n_spikes_post,first_spike_ms,last_spike_ms,persist_span_ms
1,Neocortex C.24Mar16,S1.E18,40000,2uM CCh,1266.63671875,1360.859375,"DAC0: PulseB 400 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/03.March/Data 24 Mar 2016/Neocortex C.24Mar16.S1.E18.dat,1,False,,,,1000.0,3000.0,400.0,pulseB,37000.0,StimulusA,A,243,3332.2000049501657,39872.200549438596,36872.200549438596
1,Neocortex C.24Mar16,S1.E21,40000,2uM CCh,1464.703125,1558.92578125,"DAC0: PulseB 400 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/03.March/Data 24 Mar 2016/Neocortex C.24Mar16.S1.E21.dat,1,False,,,,1000.0,3000.0,400.0,pulseB,37000.0,StimulusA,A,169,4426.400021255016,39858.20054922998,36858.20054922998
1,Neocortex C.24Mar16,S1.E22,40000,2uM CCh,1587.09765625,1681.3203125,"DAC0: PulseB 400 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/03.March/Data 24 Mar 2016/Neocortex C.24Mar16.S1.E22.dat,1,False,,,,1000.0,3000.0,400.0,pulseB,37000.0,StimulusA,A,211,3340.6000050753355,39924.8005502224,36924.8005502224
1,Neocortex C.24Sep15,S1.E25,40000,ML297+CCh,3637.34375,3753.69140625,"DAC0: PulseB 300 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2015/09.September/Data 24 Sep 2015/Neocortex C.24Sep15.S1.E25.dat,1,False,,,,1000.0,3000.0,300.0,pulseB,37000.0,StimulusA,A,162,3674.6000100523233,39826.10054875165,36826.10054875165
1,Neocortex C.24Sep15,S1.E26,40000,ML297+CCh,3890.59765625,4006.9453125,"DAC0: PulseB 300 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2015/09.September/Data 24 Sep 2015/Neocortex C.24Sep15.S1.E26.dat,1,False,,,,1000.0,3000.0,300.0,pulseB,37000.0,StimulusA,A,139,3673.8000100404024,39950.200550600886,36950.200550600886
1,Neocortex C.24Sep15,S1.E27,40000,ML297+CCh,4108.140625,4224.48828125,"DAC0: PulseB 300 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2015/09.September/Data 24 Sep 2015/Neocortex C.24Sep15.S1.E27.dat,1,False,,,,1000.0,3000.0,300.0,pulseB,37000.0,StimulusA,A,134,3752.000011205673,39891.30054972321,36891.30054972321
1,Neocortex C.24Sep15,S1.E28,40000,ML297+CCh,4219.1875,4335.53515625,"DAC0: PulseB 300 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2015/09.September/Data 24 Sep 2015/Neocortex C.24Sep15.S1.E28.dat,1,False,,,,1000.0,3000.0,300.0,pulseB,37000.0,StimulusA,A,126,3746.4000111222267,39911.90055003017,36911.90055003017
1,Neocortex C.24Sep15,S1.E29,40000,ML297+CCh,4374.828125,4491.17578125,"DAC0: PulseB 300 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2015/09.September/Data 24 Sep 2015/Neocortex C.24Sep15.S1.E29.dat,1,False,,,,1000.0,3000.0,300.0,pulseB,37000.0,StimulusA,A,111,3774.90001154691,39990.20055119693,36990.20055119693
1,Neocortex C.25Apr16,S1.E7,40000,,411.8046875,480.51171875,"DAC0: PulseB 300 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/04.April/Data 25 Apr 2016/Neocortex C.25Apr16.S1.E7.dat,1,False,,,,1000.0,3000.0,300.0,pulseB,37000.0,StimulusA,A,106,3724.5000107958913,39951.80055062473,36951.80055062473
1,Neocortex C.25Apr16,S1.E8,40000,,470.484375,539.19140625,"DAC0: PulseB 300 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/04.April/Data 25 Apr 2016/Neocortex C.25Apr16.S1.E8.dat,1,False,,,,1000.0,3000.0,300.0,pulseB,37000.0,StimulusA,A,115,3652.700009725988,39883.20054960251,36883.20054960251
1,Neocortex C.25Apr16,S1.E10,40000,,619.8671875,688.57421875,"DAC0: PulseB 300 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/04.April/Data 25 Apr 2016/Neocortex C.25Apr16.S1.E10.dat,1,False,,,,1000.0,3000.0,300.0,pulseB,37000.0,StimulusA,A,94,3719.000010713935,39957.600550711155,36957.600550711155
1,Neocortex C.25Apr16,S1.E12,40000,,766.0546875,834.76171875,"DAC0: PulseB 300 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/04.April/Data 25 Apr 2016/Neocortex C.25Apr16.S1.E12.dat,1,False,,,,1000.0,3000.0,300.0,pulseB,37000.0,StimulusA,A,115,3987.600014716387,39967.400550857186,36967.400550857186
1,Neocortex C.25Apr16,S1.E15,40000,,936.3046875,1005.01171875,"DAC0: PulseB 300 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/04.April/Data 25 Apr 2016/Neocortex C.25Apr16.S1.E15.dat,1,False,,,,1000.0,3000.0,300.0,pulseB,37000.0,StimulusA,A,146,3891.0000132769346,39813.00054855645,36813.00054855645
1,Neocortex C.25Sep15,S1.E13,40000,ML297+CCh,1312.640625,1384.41015625,"DAC0: PulseB 200 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2015/09.September/Data 25 Sep 2015/Neocortex C.25Sep15.S1.E13.dat,1,False,,,,1000.0,3000.0,200.0,pulseB,37000.0,StimulusA,A,120,3905.7000134959817,39922.800550192595,36922.800550192595
1,Neocortex C.25Sep15,S1.E14,40000,ML297+CCh,1467.2578125,1539.02734375,"DAC0: PulseB 300 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2015/09.September/Data 25 Sep 2015/Neocortex C.25Sep15.S1.E14.dat,1,False,,,,1000.0,3000.0,300.0,pulseB,37000.0,StimulusA,A,119,3715.500010661781,39779.60054805875,36779.60054805875
1,Neocortex C.25Sep15,S1.E15,40000,ML297+CCh,1600.88671875,1672.65625,"DAC0: PulseB 300 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2015/09.September/Data 25 Sep 2015/Neocortex C.25Sep15.S1.E15.dat,1,False,,,,1000.0,3000.0,300.0,pulseB,37000.0,StimulusA,A,107,3579.0000086277723,39667.20054638386,36667.20054638386
1,Neocortex C.25Sep15,S1.E16,40000,ML297+CCh,1707.92578125,1779.6953125,"DAC0: PulseB 300 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2015/09.September/Data 25 Sep 2015/Neocortex C.25Sep15.S1.E16.dat,1,False,,,,1000.0,3000.0,300.0,pulseB,37000.0,StimulusA,A,110,3724.9000108018517,39796.00054830313,36796.00054830313
1,Neocortex C.25Sep15,S1.E17,40000,ML297+CCh,1791.828125,1863.59765625,"DAC0: PulseB 300 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2015/09.September/Data 25 Sep 2015/Neocortex C.25Sep15.S1.E17.dat,1,False,,,,1000.0,3000.0,300.0,pulseB,37000.0,StimulusA,A,91,3487.1000072583556,39695.40054680407,36695.40054680407
1,Neocortex C.25Sep15,S1.E18,40000,ML297+CCh,1956.99609375,2028.765625,"DAC0: PulseB 300 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2015/09.September/Data 25 Sep 2015/Neocortex C.25Sep15.S1.E18.dat,1,False,,,,1000.0,3000.0,300.0,pulseB,37000.0,StimulusA,A,89,3664.3000098988414,39943.40055049956,36943.40055049956
1,Neocortex C.25Sep15,S1.E19,40000,ML297+CCh,2037.4609375,2109.23046875,"DAC0: PulseB 300 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2015/09.September/Data 25 Sep 2015/Neocortex C.25Sep15.S1.E19.dat,1,False,,,,1000.0,3000.0,300.0,pulseB,37000.0,StimulusA,A,109,3540.2000080496073,39852.70054914802,36852.70054914802
1,Neocortex C.25Sep15,S1.E20,40000,ML297+CCh,2119.84375,2191.61328125,"DAC0: PulseB 300 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2015/09.September/Data 25 Sep 2015/Neocortex C.25Sep15.S1.E20.dat,1,False,,,,1000.0,3000.0,300.0,pulseB,37000.0,StimulusA,A,97,3423.5000063106418,39939.10055043548,36939.10055043548
1,Neocortex C.25Sep15,S1.E21,40000,ML297+CCh,2195.07421875,2266.84375,"DAC0: PulseB 300 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2015/09.September/Data 25 Sep 2015/Neocortex C.25Sep15.S1.E21.dat,1,False,,,,1000.0,3000.0,300.0,pulseB,37000.0,StimulusA,A,102,3624.6000093072653,39721.90054719895,36721.90054719895
1,Neocortex C.25Sep15,S1.E22,40000,ML297+CCh,2282.6484375,2354.41796875,"DAC0: PulseB 300 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2015/09.September/Data 25 Sep 2015/Neocortex C.25Sep15.S1.E22.dat,1,False,,,,1000.0,3000.0,300.0,pulseB,37000.0,StimulusA,A,87,3000.800000011921,39806.00054845214,36806.00054845214
1,Neocortex C.25Sep15,S1.E23,40000,ML297+CCh,2359.41015625,2431.1796875,"DAC0: PulseB 300 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2015/09.September/Data 25 Sep 2015/Neocortex C.25Sep15.S1.E23.dat,1,False,,,,1000.0,3000.0,300.0,pulseB,37000.0,StimulusA,A,39,3381.0000056773424,38732.40053245425,35732.40053245425
1,Neocortex C.28Mar16,S1.E13,40000,,701.84375,937.58984375,"DAC0: PulseB 300 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/03.March/Data 28 Mar 2016/Neocortex C.28Mar16.S1.E13.dat,1,False,,,,1000.0,3000.0,300.0,pulseB,37000.0,StimulusA,A,207,3211.4000031501055,39894.80054977536,36894.80054977536
1,Neocortex C.28Mar16,S1.E14,40000,,782.5234375,1018.26953125,"DAC0: PulseB 300 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/03.March/Data 28 Mar 2016/Neocortex C.28Mar16.S1.E14.dat,1,False,,,,1000.0,3000.0,300.0,pulseB,37000.0,StimulusA,A,162,3236.000003516674,39878.60054953396,36878.60054953396
1,Neocortex C.28Mar16,S1.E15,40000,,948.42578125,1184.171875,"DAC0: PulseB 300 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/03.March/Data 28 Mar 2016/Neocortex C.28Mar16.S1.E15.dat,1,False,,,,1000.0,3000.0,300.0,pulseB,37000.0,StimulusA,A,192,3212.900003172457,39971.70055092126,36971.70055092126
1,Neocortex D.04Sep15,S1.E15,50000,ML297+CCh,1539.91015625,1610.37109375,"DAC0: PulseB 125 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2015/09.September/Data 4 Sep 2015/Neocortex D.04Sep15.S1.E15.dat,1,False,,,,1000.0,3000.0,125.0,pulseB,47000.0,StimulusA,A,245,3180.100002683699,49833.70069787651,46833.70069787651
1,Neocortex D.04Sep15,S1.E16,50000,ML297+CCh,1674.20703125,1744.66796875,"DAC0: PulseB 125 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2015/09.September/Data 4 Sep 2015/Neocortex D.04Sep15.S1.E16.dat,1,False,,,,1000.0,3000.0,125.0,pulseB,47000.0,StimulusA,A,248,3203.200003027916,49849.80069811642,46849.80069811642
1,Neocortex D.04Sep15,S1.E17,50000,ML297+CCh,1872.65234375,1943.11328125,"DAC0: PulseB 125 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2015/09.September/Data 4 Sep 2015/Neocortex D.04Sep15.S1.E17.dat,1,False,,,,1000.0,3000.0,125.0,pulseB,47000.0,StimulusA,A,294,3122.9000018313527,49895.700698800385,46895.700698800385
1,Neocortex D.04Sep15,S1.E19,50000,ML297+CCh,2097.2890625,2167.75,"DAC0: PulseB 100 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2015/09.September/Data 4 Sep 2015/Neocortex D.04Sep15.S1.E19.dat,1,False,,,,1000.0,3000.0,100.0,pulseB,47000.0,StimulusA,A,297,3098.200001463294,49904.800698935986,46904.800698935986
1,Neocortex D.05Aug16,S1.E106,40000,2uM CCh,1039.59375,1763.65625,"DAC0: PulseB 300 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/08.August/Data 5 Aug 2016/Neocortex D.05Aug16.S1.E106.dat,1,False,,,,1000.0,3000.0,300.0,pulseB,37000.0,StimulusA,A,252,3374.0000055730343,39935.40055038035,36935.40055038035
1,Neocortex D.05Dec18,S1.E5,25000,2uM CCh + 2/3uM ML297,899.953125,985.72265625,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2018/12.December/Data 5 Dec 2018/Neocortex D.05Dec18.S1.E5.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,200.0,pulseB,21000.0,StimulusA,A,68,4562.300008378923,24918.00031170249,20918.00031170249
1,Neocortex D.05Dec18,S1.E6,25000,2uM CCh + 2/3uM ML297,1041.484375,1127.25390625,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2018/12.December/Data 5 Dec 2018/Neocortex D.05Dec18.S1.E6.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,200.0,pulseB,21000.0,StimulusA,A,64,4617.800009205937,24888.600311264396,20888.600311264396
1,Neocortex D.05Dec18,S1.E20,25000,2uM CCh + 2/3uM ML297,2187.109375,2272.87890625,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2018/12.December/Data 5 Dec 2018/Neocortex D.05Dec18.S1.E20.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,200.0,pulseB,21000.0,StimulusA,A,46,4857.3000127747655,24685.80030824244,20685.80030824244
1,Neocortex D.05Dec18,S1.E21,25000,2uM CCh + 2/3uM ML297,2252.12109375,2337.890625,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2018/12.December/Data 5 Dec 2018/Neocortex D.05Dec18.S1.E21.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,200.0,pulseB,21000.0,StimulusA,A,32,5030.600015357137,24648.400307685137,20648.400307685137
1,Neocortex D.05Dec18,S1.E22,25000,2uM CCh + 2/3uM ML297,2387.7109375,2473.48046875,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2018/12.December/Data 5 Dec 2018/Neocortex D.05Dec18.S1.E22.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,200.0,pulseB,21000.0,StimulusA,A,58,4742.700011067092,24981.800312653184,20981.800312653184
1,Neocortex D.05Dec18,S1.E23,25000,2uM CCh + 2/3uM ML297,2529.19140625,2614.9609375,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2018/12.December/Data 5 Dec 2018/Neocortex D.05Dec18.S1.E23.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,200.0,pulseB,21000.0,StimulusA,A,71,4610.000009089708,24961.10031234473,20961.10031234473
1,Neocortex D.05Dec18,S1.E27,25000,2uM CCh + 2/3uM ML297,3000.98046875,3086.75,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2018/12.December/Data 5 Dec 2018/Neocortex D.05Dec18.S1.E27.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,200.0,pulseB,21000.0,StimulusA,A,79,4577.700008608401,24983.900312684476,20983.900312684476
1,Neocortex D.05Dec18,S1.E30,25000,2uM CCh + 2/3uM ML297,3376.6015625,3462.37109375,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2018/12.December/Data 5 Dec 2018/Neocortex D.05Dec18.S1.E30.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,200.0,pulseB,21000.0,StimulusA,A,43,4783.80001167953,24652.40030774474,20652.40030774474
1,Neocortex D.05Dec18,S1.E32,25000,2uM CCh + 2/3uM ML297,3691.16015625,3776.9296875,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2018/12.December/Data 5 Dec 2018/Neocortex D.05Dec18.S1.E32.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,200.0,pulseB,21000.0,StimulusA,A,78,4513.000007644296,24903.700311489403,20903.700311489403
1,Neocortex D.05Dec18,S1.E44,25000,2uM CCh + 2/3uM ML297,5028.0625,5113.83203125,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2018/12.December/Data 5 Dec 2018/Neocortex D.05Dec18.S1.E44.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,200.0,pulseB,21000.0,StimulusA,A,48,4920.000013709068,24800.300309948623,20800.300309948623
1,Neocortex D.06Jul18,S1.E4,50000,2uM CCh + 2/3uM ML297,592.2578125,807.2578125,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2018/07.July/Data 6 Jul 2018/Neocortex D.06Jul18.S1.E4.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,200.0,pulseB,46000.0,StimulusA,A,187,4470.800007015467,49887.700683780015,45887.700683780015
1,Neocortex D.06Jul18,S1.E8,50000,2uM CCh + 2/3uM ML297,997.03125,1212.03125,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2018/07.July/Data 6 Jul 2018/Neocortex D.06Jul18.S1.E8.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,200.0,pulseB,46000.0,StimulusA,A,371,4271.800004050136,49947.800684675574,45947.800684675574
1,Neocortex D.06Jul18,S1.E10,50000,2uM CCh + 2/3uM ML297,1238.5,1453.5,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2018/07.July/Data 6 Jul 2018/Neocortex D.06Jul18.S1.E10.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,200.0,pulseB,46000.0,StimulusA,A,360,4001.1000000163913,49903.80068401992,45903.80068401992
1,Neocortex D.06Jul18,S1.E13,50000,2uM CCh + 2/3uM ML297,1585.9609375,1800.9609375,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2018/07.July/Data 6 Jul 2018/Neocortex D.06Jul18.S1.E13.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,200.0,pulseB,46000.0,StimulusA,A,456,4250.900003738701,49972.8006850481,45972.8006850481
1,Neocortex D.06Jul18,S1.E15,50000,2uM CCh + 2/3uM ML297,1872.25,2087.25,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2018/07.July/Data 6 Jul 2018/Neocortex D.06Jul18.S1.E15.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,200.0,pulseB,46000.0,StimulusA,A,362,4493.800007358193,49946.30068465322,45946.30068465322
1,Neocortex D.06Jul18,S1.E19,50000,2uM CCh + 2/3uM ML297,2252.6015625,2467.6015625,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2018/07.July/Data 6 Jul 2018/Neocortex D.06Jul18.S1.E19.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,200.0,pulseB,46000.0,StimulusA,A,470,4264.900003947318,49892.00068384409,45892.00068384409
1,Neocortex D.07Dec18,S1.E8,25000,2uM CCh + 2/3uM ML297,658.69140625,766.23046875,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000];  200ms Delay 250Stop -100pA",/Volumes/Assets/Edward/Data/Traces/2018/12.December/Data 7 Dec 2018/Neocortex D.07Dec18.S1.E8.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,300.0,pulseB,21000.0,StimulusA,A,74,4511.300007618964,24831.50031041354,20831.50031041354
1,Neocortex D.07Dec18,S1.E12,25000,2uM CCh + 2/3uM ML297,950.87109375,1058.41015625,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2018/12.December/Data 7 Dec 2018/Neocortex D.07Dec18.S1.E12.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,300.0,pulseB,21000.0,StimulusA,A,80,4526.700007848442,24963.100312374532,20963.100312374532
1,Neocortex D.07Dec18,S1.E33,25000,2uM CCh + 2/3uM ML297,3100.76171875,3208.30078125,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2018/12.December/Data 7 Dec 2018/Neocortex D.07Dec18.S1.E33.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,300.0,pulseB,21000.0,StimulusA,A,77,4604.000009000301,24723.000308796763,20723.000308796763
1,Neocortex D.08Apr19,S1.E3,25000,2uM CCh + 2/3uM ML297,135.55078125,156.96875,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2019/04.April/Data 8 Apr 2019/Neocortex D.08Apr19.S1.E3.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,200.0,pulseB,21000.0,StimulusA,A,73,4412.500006146729,24612.400307148695,20612.400307148695
1,Neocortex D.08Apr19,S1.E11,25000,2uM CCh + 2/3uM ML297,731.90234375,753.3203125,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2019/04.April/Data 8 Apr 2019/Neocortex D.08Apr19.S1.E11.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,200.0,pulseB,21000.0,StimulusA,A,102,4394.0000058710575,24909.60031157732,20909.60031157732
1,Neocortex D.08Apr19,S1.E17,25000,2uM CCh + 2/3uM ML297,1095.28125,1116.69921875,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2019/04.April/Data 8 Apr 2019/Neocortex D.08Apr19.S1.E17.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,200.0,pulseB,21000.0,StimulusA,A,96,4485.600007236004,24973.600312530994,20973.600312530994
1,Neocortex D.08Apr19,S2.E1,25000,2uM CCh + 2/3uM ML297,1503.44921875,1524.8671875,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2019/04.April/Data 8 Apr 2019/Neocortex D.08Apr19.S2.E1.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,200.0,pulseB,21000.0,StimulusA,A,65,4776.100011564791,24920.200311735272,20920.200311735272
1,Neocortex D.09Mar18,S1.E7,50000,2uM CCh + 2/3uM ML297,685.109375,818.84765625,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2018/03.March/Data 9 Mar 2018/Neocortex D.09Mar18.S1.E7.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,300.0,pulseB,46000.0,StimulusA,A,322,4288.500004298985,49848.30068319291,45848.30068319291
1,Neocortex D.09Mar18,S1.E17,50000,2uM CCh + 2/3uM ML297,1643.72265625,1777.4609375,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2018/03.March/Data 9 Mar 2018/Neocortex D.09Mar18.S1.E17.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,300.0,pulseB,46000.0,StimulusA,A,442,4219.000003263354,49983.100685201585,45983.100685201585
1,Neocortex D.09Mar18,S1.E32,50000,2uM CCh + 2/3uM ML297,2430.3515625,2564.08984375,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2018/03.March/Data 9 Mar 2018/Neocortex D.09Mar18.S1.E32.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,300.0,pulseB,46000.0,StimulusA,A,430,4270.300004027784,49995.00068537891,45995.00068537891
1,Neocortex D.09Oct15,S1.E13,50000,ML297+CCh,1876.59375,1949.09375,"DAC0: PulseB 200 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2015/10.October/Data 9 Oct 2015/Neocortex D.09Oct15.S1.E13.dat,1,False,,,,1000.0,3000.0,200.0,pulseB,47000.0,StimulusA,A,115,3662.200009867549,49967.90069987625,46967.90069987625
1,Neocortex D.09Oct15,S1.E14,50000,ML297+CCh,2002.0078125,2074.5078125,"DAC0: PulseB 150 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2015/10.October/Data 9 Oct 2015/Neocortex D.09Oct15.S1.E14.dat,1,False,,,,1000.0,3000.0,150.0,pulseB,47000.0,StimulusA,A,114,3478.3000071272254,49733.100696377456,46733.100696377456
1,Neocortex D.09Oct15,S1.E15,50000,ML297+CCh,2113.17578125,2185.67578125,"DAC0: PulseB 150 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2015/10.October/Data 9 Oct 2015/Neocortex D.09Oct15.S1.E15.dat,1,False,,,,1000.0,3000.0,150.0,pulseB,47000.0,StimulusA,A,112,3516.5000076964498,49672.800695478916,46672.800695478916
1,Neocortex D.10Feb16,S1.E15,50000,,433.05078125,515.25,"DAC0: PulseB 200 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/02.February/Data 10 Feb 2016/Neocortex D.10Feb16.S1.E15.dat,1,False,,,,1000.0,3000.0,200.0,pulseB,47000.0,StimulusA,A,324,3320.8000047802925,49885.50069864839,46885.50069864839
1,Neocortex D.10Feb16,S1.E19,50000,,1127.44140625,1209.640625,"DAC0: PulseB 200 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/02.February/Data 10 Feb 2016/Neocortex D.10Feb16.S1.E19.dat,1,False,,,,1000.0,3000.0,200.0,pulseB,47000.0,StimulusA,A,241,3000.6000000089407,49904.700698934495,46904.700698934495
1,Neocortex D.10Feb16,S1.E20,50000,,1267.54296875,1349.7421875,"DAC0: PulseB 200 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/02.February/Data 10 Feb 2016/Neocortex D.10Feb16.S1.E20.dat,1,False,,,,1000.0,3000.0,200.0,pulseB,47000.0,StimulusA,A,263,3291.7000043466687,49871.70069844276,46871.70069844276
1,Neocortex D.10Jul18,S1.E5,50000,2uM CCh + 2/3uM ML297,671.54296875,783.5234375,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2018/07.July/Data 10 Jul 2018/Neocortex D.10Jul18.S1.E5.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,200.0,pulseB,46000.0,StimulusA,A,135,4002.0000000298023,49829.10068290681,45829.10068290681
1,Neocortex D.10Jul18,S1.E7,50000,2uM CCh + 2/3uM ML297,855.83984375,967.8203125,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2018/07.July/Data 10 Jul 2018/Neocortex D.10Jul18.S1.E7.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,200.0,pulseB,46000.0,StimulusA,A,261,4472.400007039309,49927.10068436712,45927.10068436712
1,Neocortex D.10Jul18,S1.E29,50000,2uM CCh + 2/3uM ML297,3325.89453125,3437.875,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2018/07.July/Data 10 Jul 2018/Neocortex D.10Jul18.S1.E29.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,200.0,pulseB,46000.0,StimulusA,A,395,4321.500004790723,49940.500684566796,45940.500684566796
